no_neighs,no_nodes,malicious_stake,adversary_offset,proposer_vote_boost,tau_block,tau_attestation,mainchain_rate,branch_ratio,blocktree_entropy,attack_probability,attackable_slots_count,successful_reorgs,failed_reorgs,malicious_blocks_proposal_percent,malicious_blocks_finality_percent,malicious_finality_probability,delayed_block_influence,total_malicious_blocks_final,total_final_blocks,total_blocks
4,128,0.35,9,0.5,14.61920290375447,1.0,0.5142857142857142,0.8333333333333334,1.1956719354348921,0.3235294117647059,11,6,5,0.3142857142857143,0.5555555555555556,0.9090909090909091,6,10,18,35
4,128,0.35,9,0.5,19.00496377488081,1.0,0.37142857142857144,1.3846153846153846,1.2671792246130171,0.35294117647058826,12,9,3,0.34285714285714286,0.5384615384615384,0.5833333333333334,9,7,13,35
4,128,0.35,9,0.5,24.706452907345053,1.0,0.5428571428571428,0.7894736842105263,1.2976686733798775,0.5294117647058824,18,10,8,0.5142857142857142,0.8421052631578947,0.8888888888888888,10,16,19,35
4,128,0.0,9,0.5,0.1,1.0,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0,0,35,35
4,128,0.0,9,0.5,0.13,1.0,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0,0,35,35
4,128,0.0,9,0.5,0.169,1.0,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0,0,35,35
4,128,0.0,9,0.5,0.21970000000000003,1.0,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0,0,35,35
4,128,0.0,9,0.5,0.28561000000000003,1.0,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0,0,35,35
4,128,0.0,9,0.5,0.37129300000000004,1.0,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0,0,35,35
4,128,0.0,9,0.5,0.4826809000000001,1.0,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0,0,35,35
4,128,0.0,9,0.5,0.6274851700000001,1.0,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0,0,35,35
4,128,0.0,9,0.5,0.8157307210000002,1.0,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0,0,35,35
4,128,0.0,9,0.5,1.0604499373000003,1.0,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0,0,35,35
4,128,0.0,9,0.5,1.3785849184900003,1.0,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0,0,35,35
4,128,0.0,9,0.5,1.7921603940370006,1.0,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.0,0,0,0,0.0,0.0,0.0,0,0,34,35
4,128,0.0,9,0.5,2.3298085122481007,1.0,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0,0,35,35
4,128,0.0,9,0.5,3.028751065922531,1.0,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0,0,35,35
4,128,0.0,9,0.5,3.9373763856992907,1.0,0.9142857142857143,0.09375,0.6369840444782822,0.0,0,0,0,0.0,0.0,0.0,0,0,32,35
4,128,0.0,9,0.5,5.118589301409078,1.0,0.9142857142857143,0.09375,0.6369840444782822,0.0,0,0,0,0.0,0.0,0.0,0,0,32,35
4,128,0.0,9,0.5,6.654166091831802,1.0,0.8,0.25,0.9790180944063938,0.0,0,0,0,0.0,0.0,0.0,0,0,28,35
4,128,0.0,9,0.5,8.650415919381343,1.0,0.5142857142857142,0.8333333333333334,1.1874875262577909,0.0,0,0,0,0.0,0.0,0.0,0,0,18,35
4,128,0.0,9,0.5,11.245540695195746,1.0,0.4857142857142857,1.0588235294117647,1.2508890175891656,0.0,0,0,0,0.0,0.0,0.0,0,0,17,35
4,128,0.0,9,0.5,14.61920290375447,1.0,0.4,1.5,1.0647914197251365,0.0,0,0,0,0.0,0.0,0.0,0,0,14,35
4,128,0.0,9,0.5,19.00496377488081,1.0,0.3142857142857143,1.9090909090909092,1.098796330701718,0.0,0,0,0,0.0,0.0,0.0,0,0,11,35
4,128,0.0,9,0.5,24.706452907345053,1.0,0.37142857142857144,1.4615384615384615,1.2461144882080915,0.0,0,0,0,0.0,0.0,0.0,0,0,13,35
4,128,0.05,9,0.5,0.1,1.0,1.0,0.0,0.12974069471942834,0.08823529411764706,3,0,3,0.08571428571428572,0.08571428571428572,1.0,0,3,35,35
4,128,0.05,9,0.5,0.13,1.0,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0,0,35,35
4,128,0.05,9,0.5,0.169,1.0,1.0,0.0,0.12974069471942834,0.08823529411764706,3,0,3,0.08571428571428572,0.08571428571428572,1.0,0,3,35,35
4,128,0.05,9,0.5,0.21970000000000003,1.0,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0,0,35,35
4,128,0.05,9,0.5,0.28561000000000003,1.0,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.02857142857142857,0.02857142857142857,1.0,0,1,35,35
4,128,0.05,9,0.5,0.37129300000000004,1.0,1.0,0.0,0.12974069471942834,0.029411764705882353,1,0,1,0.02857142857142857,0.02857142857142857,1.0,0,1,35,35
4,128,0.05,9,0.5,0.4826809000000001,1.0,1.0,0.0,0.12974069471942834,0.029411764705882353,1,1,0,0.08571428571428572,0.08571428571428572,1.0,0,3,35,35
4,128,0.05,9,0.5,0.6274851700000001,1.0,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0,0,35,35
4,128,0.05,9,0.5,0.8157307210000002,1.0,1.0,0.0,0.12974069471942834,0.058823529411764705,2,0,2,0.08571428571428572,0.08571428571428572,1.0,0,3,35,35
4,128,0.05,9,0.5,1.0604499373000003,1.0,1.0,0.0,0.12974069471942834,0.029411764705882353,1,1,0,0.08571428571428572,0.08571428571428572,1.0,0,3,35,35
4,128,0.05,9,0.5,1.3785849184900003,1.0,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.0,0.0,0.0,0,0,35,35
4,128,0.05,9,0.5,1.7921603940370006,1.0,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.08823529411764706,3,0,3,0.14285714285714285,0.11764705882352941,0.8,1,4,34,35
4,128,0.05,9,0.5,2.3298085122481007,1.0,1.0,0.0,0.12974069471942834,0.0,0,0,0,0.05714285714285714,0.05714285714285714,1.0,0,2,35,35
4,128,0.05,9,0.5,3.028751065922531,1.0,0.9428571428571428,0.06060606060606061,0.5062608421468742,0.058823529411764705,2,1,1,0.05714285714285714,0.06060606060606061,1.0,1,2,33,35
4,128,0.05,9,0.5,3.9373763856992907,1.0,0.9428571428571428,0.06060606060606061,0.5062608421468742,0.029411764705882353,1,0,1,0.02857142857142857,0.0,0.0,1,0,33,35
4,128,0.05,9,0.5,5.118589301409078,1.0,0.7714285714285715,0.2962962962962963,1.0285696280152528,0.058823529411764705,2,1,1,0.08571428571428572,0.07407407407407407,0.6666666666666666,2,2,27,35
4,128,0.05,9,0.5,6.654166091831802,1.0,0.6,0.6190476190476191,1.237234658583701,0.058823529411764705,2,1,1,0.08571428571428572,0.09523809523809523,0.6666666666666666,2,2,21,35
4,128,0.05,9,0.5,8.650415919381343,1.0,0.6285714285714286,0.5454545454545454,1.2486315764787677,0.029411764705882353,1,1,0,0.02857142857142857,0.045454545454545456,1.0,1,1,22,35
4,128,0.05,9,0.5,11.245540695195746,1.0,0.5142857142857142,0.9444444444444444,1.036958861164536,0.0,0,0,0,0.02857142857142857,0.0,0.0,0,0,18,35
4,128,0.05,9,0.5,14.61920290375447,1.0,0.4,1.2857142857142858,1.226377072700969,0.029411764705882353,1,1,0,0.02857142857142857,0.07142857142857142,1.0,0,1,14,35
4,128,0.05,9,0.5,19.00496377488081,1.0,0.3142857142857143,1.7272727272727273,1.2137252647251149,0.029411764705882353,1,1,0,0.08571428571428572,0.09090909090909091,0.3333333333333333,1,1,11,35
4,128,0.05,9,0.5,24.706452907345053,1.0,0.2571428571428571,2.111111111111111,1.2091038007951975,0.029411764705882353,1,0,1,0.05714285714285714,0.0,0.0,1,0,9,35
4,128,0.1,9,0.5,0.1,1.0,1.0,0.0,0.12974069471942834,0.029411764705882353,1,0,1,0.02857142857142857,0.02857142857142857,1.0,0,1,35,35
4,128,0.1,9,0.5,0.13,1.0,1.0,0.0,0.12974069471942834,0.08823529411764706,3,0,3,0.08571428571428572,0.08571428571428572,1.0,0,3,35,35
4,128,0.1,9,0.5,0.169,1.0,1.0,0.0,0.12974069471942834,0.058823529411764705,2,0,2,0.05714285714285714,0.05714285714285714,1.0,0,2,35,35
4,128,0.1,9,0.5,0.21970000000000003,1.0,1.0,0.0,0.12974069471942834,0.029411764705882353,1,0,1,0.02857142857142857,0.02857142857142857,1.0,0,1,35,35
4,128,0.1,9,0.5,0.28561000000000003,1.0,1.0,0.0,0.12974069471942834,0.029411764705882353,1,0,1,0.02857142857142857,0.02857142857142857,1.0,0,1,35,35
4,128,0.1,9,0.5,0.37129300000000004,1.0,1.0,0.0,0.12974069471942834,0.11764705882352941,4,0,4,0.11428571428571428,0.11428571428571428,1.0,0,4,35,35
4,128,0.1,9,0.5,0.4826809000000001,1.0,1.0,0.0,0.12974069471942834,0.14705882352941177,5,1,4,0.14285714285714285,0.14285714285714285,1.0,0,5,35,35
4,128,0.1,9,0.5,0.6274851700000001,1.0,1.0,0.0,0.12974069471942834,0.11764705882352941,4,0,4,0.11428571428571428,0.11428571428571428,1.0,0,4,35,35
4,128,0.1,9,0.5,0.8157307210000002,1.0,1.0,0.0,0.12974069471942834,0.08823529411764706,3,0,3,0.14285714285714285,0.14285714285714285,1.0,0,5,35,35
4,128,0.1,9,0.5,1.0604499373000003,1.0,1.0,0.0,0.12974069471942834,0.029411764705882353,1,0,1,0.05714285714285714,0.05714285714285714,1.0,0,2,35,35
4,128,0.1,9,0.5,1.3785849184900003,1.0,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.11764705882352941,4,1,3,0.11428571428571428,0.11764705882352941,1.0,1,4,34,35
4,128,0.1,9,0.5,1.7921603940370006,1.0,1.0,0.0,0.12974069471942834,0.058823529411764705,2,0,2,0.08571428571428572,0.08571428571428572,1.0,0,3,35,35
4,128,0.1,9,0.5,2.3298085122481007,1.0,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.17647058823529413,6,0,6,0.17142857142857143,0.17647058823529413,1.0,0,6,34,35
4,128,0.1,9,0.5,3.028751065922531,1.0,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.029411764705882353,1,0,1,0.02857142857142857,0.029411764705882353,1.0,0,1,34,35
4,128,0.1,9,0.5,3.9373763856992907,1.0,0.9428571428571428,0.06060606060606061,0.5062608421468742,0.058823529411764705,2,1,1,0.05714285714285714,0.06060606060606061,1.0,1,2,33,35
4,128,0.1,9,0.5,5.118589301409078,1.0,0.6571428571428571,0.43478260869565216,1.0882194459083807,0.14705882352941177,5,3,2,0.14285714285714285,0.21739130434782608,1.0,3,5,23,35
4,128,0.1,9,0.5,6.654166091831802,1.0,0.7428571428571429,0.34615384615384615,1.1321523808527474,0.11764705882352941,4,2,2,0.11428571428571428,0.11538461538461539,0.75,3,3,26,35
4,128,0.1,9,0.5,8.650415919381343,1.0,0.5142857142857142,0.8888888888888888,1.0680867489055506,0.08823529411764706,3,1,2,0.11428571428571428,0.16666666666666666,0.75,2,3,18,35
4,128,0.1,9,0.5,11.245540695195746,1.0,0.5142857142857142,0.9444444444444444,1.1870032692860975,0.08823529411764706,3,1,2,0.08571428571428572,0.1111111111111111,0.6666666666666666,2,2,18,35
4,128,0.1,9,0.5,14.61920290375447,1.0,0.42857142857142855,1.3333333333333333,1.183825370795712,0.058823529411764705,2,1,1,0.05714285714285714,0.06666666666666667,0.5,2,1,15,35
4,128,0.1,9,0.5,19.00496377488081,1.0,0.3142857142857143,2.090909090909091,1.0839023300621429,0.029411764705882353,1,0,1,0.05714285714285714,0.0,0.0,1,0,11,35
4,128,0.1,9,0.5,24.706452907345053,1.0,0.3142857142857143,2.0,1.1481132574077375,0.058823529411764705,2,2,0,0.05714285714285714,0.09090909090909091,0.5,1,1,11,35
4,128,0.15000000000000002,9,0.5,0.1,1.0,1.0,0.0,0.12974069471942834,0.029411764705882353,1,0,1,0.08571428571428572,0.08571428571428572,1.0,0,3,35,35
4,128,0.15000000000000002,9,0.5,0.13,1.0,1.0,0.0,0.12974069471942834,0.17647058823529413,6,0,6,0.17142857142857143,0.17142857142857143,1.0,0,6,35,35
4,128,0.15000000000000002,9,0.5,0.169,1.0,1.0,0.0,0.12974069471942834,0.14705882352941177,5,0,5,0.2,0.2,1.0,0,7,35,35
4,128,0.15000000000000002,9,0.5,0.21970000000000003,1.0,1.0,0.0,0.12974069471942834,0.14705882352941177,5,0,5,0.14285714285714285,0.14285714285714285,1.0,0,5,35,35
4,128,0.15000000000000002,9,0.5,0.28561000000000003,1.0,1.0,0.0,0.12974069471942834,0.17647058823529413,6,0,6,0.22857142857142856,0.22857142857142856,1.0,0,8,35,35
4,128,0.15000000000000002,9,0.5,0.37129300000000004,1.0,1.0,0.0,0.12974069471942834,0.14705882352941177,5,1,4,0.14285714285714285,0.14285714285714285,1.0,0,5,35,35
4,128,0.15000000000000002,9,0.5,0.4826809000000001,1.0,1.0,0.0,0.12974069471942834,0.29411764705882354,10,1,9,0.2857142857142857,0.2857142857142857,1.0,0,10,35,35
4,128,0.15000000000000002,9,0.5,0.6274851700000001,1.0,1.0,0.0,0.12974069471942834,0.2647058823529412,9,0,9,0.2857142857142857,0.2857142857142857,1.0,0,10,35,35
4,128,0.15000000000000002,9,0.5,0.8157307210000002,1.0,1.0,0.0,0.12974069471942834,0.11764705882352941,4,0,4,0.2,0.2,1.0,0,7,35,35
4,128,0.15000000000000002,9,0.5,1.0604499373000003,1.0,1.0,0.0,0.12974069471942834,0.14705882352941177,5,0,5,0.22857142857142856,0.22857142857142856,1.0,0,8,35,35
4,128,0.15000000000000002,9,0.5,1.3785849184900003,1.0,1.0,0.0,0.12974069471942834,0.11764705882352941,4,1,3,0.14285714285714285,0.14285714285714285,1.0,0,5,35,35
4,128,0.15000000000000002,9,0.5,1.7921603940370006,1.0,1.0,0.0,0.12974069471942834,0.11764705882352941,4,0,4,0.14285714285714285,0.14285714285714285,1.0,0,5,35,35
4,128,0.15000000000000002,9,0.5,2.3298085122481007,1.0,0.9714285714285714,0.029411764705882353,0.3470668257548097,0.23529411764705882,8,1,7,0.22857142857142856,0.23529411764705882,1.0,1,8,34,35
4,128,0.15000000000000002,9,0.5,3.028751065922531,1.0,1.0,0.0,0.12974069471942834,0.20588235294117646,7,0,7,0.2,0.2,1.0,0,7,35,35
4,128,0.15000000000000002,9,0.5,3.9373763856992907,1.0,0.8285714285714286,0.20689655172413793,0.9160662948426003,0.11764705882352941,4,1,3,0.11428571428571428,0.06896551724137931,0.5,3,2,29,35
4,128,0.15000000000000002,9,0.5,5.118589301409078,1.0,0.8285714285714286,0.1724137931034483,0.8390326813211415,0.14705882352941177,5,1,4,0.14285714285714285,0.10344827586206896,0.6,3,3,29,35
4,128,0.15000000000000002,9,0.5,6.654166091831802,1.0,0.6285714285714286,0.5454545454545454,1.0928031365066584,0.11764705882352941,4,2,2,0.11428571428571428,0.09090909090909091,0.5,4,2,22,35
4,128,0.15000000000000002,9,0.5,8.650415919381343,1.0,0.5714285714285714,0.65,1.1839622193609984,0.11764705882352941,4,1,3,0.11428571428571428,0.05,0.25,4,1,20,35
4,128,0.15000000000000002,9,0.5,11.245540695195746,1.0,0.5142857142857142,0.9444444444444444,1.2961199838509228,0.058823529411764705,2,2,0,0.08571428571428572,0.16666666666666666,1.0,2,3,18,35
4,128,0.15000000000000002,9,0.5,14.61920290375447,1.0,0.45714285714285713,1.0625,1.1870032692860975,0.029411764705882353,1,0,1,0.02857142857142857,0.0,0.0,1,0,16,35
4,128,0.15000000000000002,9,0.5,19.00496377488081,1.0,0.37142857142857144,1.6153846153846154,1.1617646303475195,0.08823529411764706,3,2,1,0.08571428571428572,0.0,0.0,3,0,13,35
4,128,0.15000000000000002,9,0.5,24.706452907345053,1.0,0.37142857142857144,1.6153846153846154,1.216322987629932,0.17647058823529413,6,3,3,0.2,0.3076923076923077,0.5714285714285714,5,4,13,35
4,128,0.2,9,0.5,0.1,1.0,1.0,0.0,0.12974069471942834,0.23529411764705882,8,0,8,0.22857142857142856,0.22857142857142856,1.0,0,8,35,35
4,128,0.2,9,0.5,0.13,1.0,1.0,0.0,0.12974069471942834,0.2647058823529412,9,1,8,0.2857142857142857,0.2857142857142857,1.0,0,10,35,35
4,128,0.2,9,0.5,0.169,1.0,1.0,0.0,0.12974069471942834,0.20588235294117646,7,0,7,0.2,0.2,1.0,0,7,35,35
4,128,0.2,9,0.5,0.21970000000000003,1.0,1.0,0.0,0.12974069471942834,0.17647058823529413,6,0,6,0.17142857142857143,0.17142857142857143,1.0,0,6,35,35
4,128,0.2,9,0.5,0.28561000000000003,1.0,1.0,0.0,0.12974069471942834,0.14705882352941177,5,0,5,0.14285714285714285,0.14285714285714285,1.0,0,5,35,35
4,128,0.2,9,0.5,0.37129300000000004,1.0,1.0,0.0,0.12974069471942834,0.20588235294117646,7,0,7,0.2,0.2,1.0,0,7,35,35
4,128,0.2,9,0.5,0.4826809000000001,1.0,1.0,0.0,0.12974069471942834,0.23529411764705882,8,0,8,0.22857142857142856,0.22857142857142856,1.0,0,8,35,35
4,128,0.2,9,0.5,0.6274851700000001,1.0,1.0,0.0,0.12974069471942834,0.3235294117647059,11,0,11,0.3142857142857143,0.3142857142857143,1.0,0,11,35,35
4,128,0.2,9,0.5,0.8157307210000002,1.0,1.0,0.0,0.12974069471942834,0.14705882352941177,5,0,5,0.14285714285714285,0.14285714285714285,1.0,0,5,35,35
4,128,0.2,9,0.5,1.0604499373000003,1.0,1.0,0.0,0.12974069471942834,0.23529411764705882,8,1,7,0.22857142857142856,0.22857142857142856,1.0,0,8,35,35
4,128,0.2,9,0.5,1.3785849184900003,1.0,1.0,0.0,0.12974069471942834,0.17647058823529413,6,0,6,0.17142857142857143,0.17142857142857143,1.0,0,6,35,35
4,128,0.2,9,0.5,1.7921603940370006,1.0,1.0,0.0,0.12974069471942834,0.2647058823529412,9,0,9,0.2857142857142857,0.2857142857142857,1.0,0,10,35,35
4,128,0.2,9,0.5,2.3298085122481007,1.0,1.0,0.0,0.12974069471942834,0.20588235294117646,7,0,7,0.2,0.2,1.0,0,7,35,35
4,128,0.2,9,0.5,3.028751065922531,1.0,0.8857142857142857,0.12903225806451613,0.7466944330548823,0.29411764705882354,10,1,9,0.2857142857142857,0.25806451612903225,0.8,3,8,31,35
4,128,0.2,9,0.5,3.9373763856992907,1.0,0.8857142857142857,0.0967741935483871,0.6369840444782822,0.08823529411764706,3,3,0,0.11428571428571428,0.12903225806451613,1.0,3,4,31,35
4,128,0.2,9,0.5,5.118589301409078,1.0,0.7714285714285715,0.2962962962962963,1.0285696280152528,0.20588235294117646,7,2,5,0.2,0.18518518518518517,0.7142857142857143,3,5,27,35
4,128,0.2,9,0.5,6.654166091831802,1.0,0.7428571428571429,0.34615384615384615,1.0649968705807584,0.35294117647058826,12,2,10,0.34285714285714286,0.4230769230769231,0.9166666666666666,3,11,26,35
4,128,0.2,9,0.5,8.650415919381343,1.0,0.6,0.6666666666666666,1.1536050941358038,0.23529411764705882,8,3,5,0.22857142857142856,0.23809523809523808,0.625,5,5,21,35
4,128,0.2,9,0.5,11.245540695195746,1.0,0.5714285714285714,0.7,1.2647539069584108,0.2647058823529412,9,3,6,0.2571428571428571,0.35,0.7777777777777778,4,7,20,35
4,128,0.2,9,0.5,14.61920290375447,1.0,0.4857142857142857,0.8235294117647058,1.2712812555945137,0.20588235294117646,7,5,2,0.2,0.4117647058823529,1.0,3,7,17,35
4,128,0.2,9,0.5,19.00496377488081,1.0,0.4,1.3571428571428572,1.2837418730056411,0.14705882352941177,5,5,0,0.14285714285714285,0.21428571428571427,0.6,5,3,14,35
4,128,0.2,9,0.5,24.706452907345053,1.0,0.45714285714285713,1.125,1.2860846840944016,0.17647058823529413,6,4,2,0.17142857142857143,0.3125,0.8333333333333334,5,5,16,35
4,128,0.25,9,0.5,0.1,1.0,1.0,0.0,0.12974069471942834,0.2647058823529412,9,0,9,0.2571428571428571,0.2571428571428571,1.0,0,9,35,35
4,128,0.25,9,0.5,0.13,1.0,1.0,0.0,0.12974069471942834,0.23529411764705882,8,0,8,0.22857142857142856,0.22857142857142856,1.0,0,8,35,35
4,128,0.25,9,0.5,0.169,1.0,1.0,0.0,0.12974069471942834,0.20588235294117646,7,0,7,0.2,0.2,1.0,0,7,35,35
4,128,0.25,9,0.5,0.21970000000000003,1.0,1.0,0.0,0.12974069471942834,0.2647058823529412,9,0,9,0.2571428571428571,0.2571428571428571,1.0,0,9,35,35
4,128,0.25,9,0.5,0.28561000000000003,1.0,1.0,0.0,0.12974069471942834,0.17647058823529413,6,0,6,0.17142857142857143,0.17142857142857143,1.0,0,6,35,35
4,128,0.25,9,0.5,0.37129300000000004,1.0,1.0,0.0,0.12974069471942834,0.20588235294117646,7,0,7,0.2,0.2,1.0,0,7,35,35
4,128,0.25,9,0.5,0.4826809000000001,1.0,1.0,0.0,0.12974069471942834,0.29411764705882354,10,1,9,0.2857142857142857,0.2857142857142857,1.0,0,10,35,35
4,128,0.25,9,0.5,0.6274851700000001,1.0,1.0,0.0,0.12974069471942834,0.20588235294117646,7,0,7,0.2,0.2,1.0,0,7,35,35
4,128,0.25,9,0.5,0.8157307210000002,1.0,1.0,0.0,0.12974069471942834,0.20588235294117646,7,0,7,0.2,0.2,1.0,0,7,35,35
4,128,0.25,9,0.5,1.0604499373000003,1.0,1.0,0.0,0.12974069471942834,0.2647058823529412,9,0,9,0.2571428571428571,0.2571428571428571,1.0,0,9,35,35
4,128,0.25,9,0.5,1.3785849184900003,1.0,1.0,0.0,0.12974069471942834,0.20588235294117646,7,0,7,0.2,0.2,1.0,0,7,35,35
4,128,0.25,9,0.5,1.7921603940370006,1.0,1.0,0.0,0.12974069471942834,0.23529411764705882,8,0,8,0.22857142857142856,0.22857142857142856,1.0,0,8,35,35
4,128,0.25,9,0.5,2.3298085122481007,1.0,1.0,0.0,0.12974069471942834,0.17647058823529413,6,0,6,0.17142857142857143,0.17142857142857143,1.0,0,6,35,35
4,128,0.25,9,0.5,3.028751065922531,1.0,0.8857142857142857,0.12903225806451613,0.7466944330548823,0.2647058823529412,9,2,7,0.2571428571428571,0.2903225806451613,1.0,2,9,31,35
4,128,0.25,9,0.5,3.9373763856992907,1.0,0.8857142857142857,0.12903225806451613,0.7466944330548823,0.14705882352941177,5,1,4,0.14285714285714285,0.16129032258064516,1.0,0,5,31,35
4,128,0.25,9,0.5,5.118589301409078,1.0,0.8285714285714286,0.20689655172413793,0.9160662948426003,0.29411764705882354,10,4,6,0.2857142857142857,0.3103448275862069,0.9,3,9,29,35
4,128,0.25,9,0.5,6.654166091831802,1.0,0.7142857142857143,0.4,1.1658299657535875,0.29411764705882354,10,3,7,0.2857142857142857,0.28,0.7,5,7,25,35
4,128,0.25,9,0.5,8.650415919381343,1.0,0.5714285714285714,0.75,1.1874875262577909,0.3235294117647059,11,7,4,0.3142857142857143,0.5,0.9090909090909091,7,10,20,35
4,128,0.25,9,0.5,11.245540695195746,1.0,0.6,0.6666666666666666,1.221964328888494,0.14705882352941177,5,2,3,0.14285714285714285,0.14285714285714285,0.6,4,3,21,35
4,128,0.25,9,0.5,14.61920290375447,1.0,0.4857142857142857,1.0,1.2198497240648662,0.11764705882352941,4,0,4,0.11428571428571428,0.11764705882352941,0.5,2,2,17,35
4,128,0.25,9,0.5,19.00496377488081,1.0,0.4,1.4285714285714286,1.2162145942786888,0.20588235294117646,7,5,2,0.22857142857142856,0.42857142857142855,0.75,5,6,14,35
4,128,0.25,9,0.5,24.706452907345053,1.0,0.4,1.2857142857142858,1.2614262207413918,0.29411764705882354,10,6,4,0.2857142857142857,0.21428571428571427,0.3,10,3,14,35
4,128,0.3,9,0.5,0.1,1.0,1.0,0.0,0.12974069471942834,0.3235294117647059,11,1,10,0.3142857142857143,0.3142857142857143,1.0,0,11,35,35
4,128,0.3,9,0.5,0.13,1.0,1.0,0.0,0.12974069471942834,0.29411764705882354,10,0,10,0.2857142857142857,0.2857142857142857,1.0,0,10,35,35
4,128,0.3,9,0.5,0.169,1.0,1.0,0.0,0.12974069471942834,0.23529411764705882,8,0,8,0.22857142857142856,0.22857142857142856,1.0,0,8,35,35
4,128,0.3,9,0.5,0.21970000000000003,1.0,1.0,0.0,0.12974069471942834,0.2647058823529412,9,1,8,0.2571428571428571,0.2571428571428571,1.0,0,9,35,35
4,128,0.3,9,0.5,0.28561000000000003,1.0,1.0,0.0,0.12974069471942834,0.2647058823529412,9,0,9,0.2571428571428571,0.2571428571428571,1.0,0,9,35,35
4,128,0.3,9,0.5,0.37129300000000004,1.0,1.0,0.0,0.12974069471942834,0.38235294117647056,13,0,13,0.37142857142857144,0.37142857142857144,1.0,0,13,35,35
4,128,0.3,9,0.5,0.4826809000000001,1.0,1.0,0.0,0.12974069471942834,0.35294117647058826,12,0,12,0.34285714285714286,0.34285714285714286,1.0,0,12,35,35
4,128,0.3,9,0.5,0.6274851700000001,1.0,1.0,0.0,0.12974069471942834,0.29411764705882354,10,1,9,0.2857142857142857,0.2857142857142857,1.0,0,10,35,35
4,128,0.3,9,0.5,0.8157307210000002,1.0,1.0,0.0,0.12974069471942834,0.23529411764705882,8,1,7,0.22857142857142856,0.22857142857142856,1.0,0,8,35,35
4,128,0.3,9,0.5,1.0604499373000003,1.0,1.0,0.0,0.12974069471942834,0.2647058823529412,9,0,9,0.2571428571428571,0.2571428571428571,1.0,0,9,35,35
4,128,0.3,9,0.5,1.3785849184900003,1.0,1.0,0.0,0.12974069471942834,0.23529411764705882,8,0,8,0.22857142857142856,0.22857142857142856,1.0,0,8,35,35
4,128,0.3,9,0.5,1.7921603940370006,1.0,1.0,0.0,0.12974069471942834,0.20588235294117646,7,0,7,0.2,0.2,1.0,0,7,35,35
4,128,0.3,9,0.5,2.3298085122481007,1.0,1.0,0.0,0.12974069471942834,0.38235294117647056,13,0,13,0.37142857142857144,0.37142857142857144,1.0,0,13,35,35
4,128,0.3,9,0.5,3.028751065922531,1.0,1.0,0.0,0.12974069471942834,0.23529411764705882,8,1,7,0.22857142857142856,0.22857142857142856,1.0,0,8,35,35
4,128,0.3,9,0.5,3.9373763856992907,1.0,0.9142857142857143,0.0625,0.5062608421468742,0.23529411764705882,8,1,7,0.22857142857142856,0.25,1.0,1,8,32,35
4,128,0.3,9,0.5,5.118589301409078,1.0,0.8857142857142857,0.12903225806451613,0.7466944330548823,0.14705882352941177,5,0,5,0.14285714285714285,0.12903225806451613,0.8,1,4,31,35
4,128,0.3,9,0.5,6.654166091831802,1.0,0.7428571428571429,0.34615384615384615,1.1321523808527474,0.29411764705882354,10,2,8,0.2857142857142857,0.23076923076923078,0.6,6,6,26,35
4,128,0.3,9,0.5,8.650415919381343,1.0,0.5142857142857142,0.8888888888888888,1.1972479412873862,0.29411764705882354,10,7,3,0.2857142857142857,0.3888888888888889,0.7,6,7,18,35
4,128,0.3,9,0.5,11.245540695195746,1.0,0.4857142857142857,1.0,1.2343424397337757,0.2647058823529412,9,4,5,0.2571428571428571,0.23529411764705882,0.4444444444444444,7,4,17,35
4,128,0.3,9,0.5,14.61920290375447,1.0,0.45714285714285713,1.0,1.275124501863658,0.29411764705882354,10,5,5,0.2857142857142857,0.5625,0.9,4,9,16,35
